uniprot	af_plddt_mean	af_frac_lt50	af_frac_lt70	af_frac_gt90	af_longest_lt50_run	af_coverage
Q16513	71.44865853658537	0.2733739837398374	0.3699186991869919	0.3170731707317073	92	1.0
P54762	84.24092037228542	0.06514994829369183	0.13029989658738367	0.4953464322647363	25	1.0
Q8TBZ2	59.73004065040651	0.42378048780487804	0.5721544715447154	0.057926829268292686	100	1.0
P08235	55.9170325203252	0.6290650406504065	0.665650406504065	0.27540650406504064	309	1.0
Q86VD1	69.55436991869918	0.29471544715447157	0.40040650406504064	0.3516260162601626	246	1.0
Q8NDX5	49.90858596134283	0.7232960325534079	0.8046795523906409	0.1017293997965412	215	1.0
Q5H8A4	83.13451678535097	0.06408952187182096	0.15462868769074262	0.4801627670396745	44	1.0
Q96Q91	72.22891149542218	0.2136317395727365	0.3123092573753815	0.2624618514750763	51	1.0
P29320	81.68751817237799	0.11007268951194185	0.20456905503634476	0.5347871235721703	26	1.0
Q13191	61.87934826883911	0.5173116089613035	0.5723014256619144	0.28411405295315684	211	1.0
O60237	62.25752545824847	0.48676171079429736	0.5478615071283096	0.29429735234215887	292	1.0
Q15042	77.98440366972477	0.19367991845056065	0.25688073394495414	0.45871559633027525	76	1.0
O94985	78.52629590766001	0.16369359916054566	0.24134312696747115	0.49737670514165794	62	1.0
Q5FWE3	52.145534591194966	0.6823899371069182	0.7610062893081762	0.14675052410901468	118	1.0
Q8NAT2	59.568348623853204	0.49133537206931704	0.5443425076452599	0.23853211009174313	299	1.0
Q9BYT9	75.83714576962282	0.17737003058103976	0.24260958205912334	0.3394495412844037	152	1.0
Q9Y4E8	75.42271428571428	0.2153061224489796	0.2938775510204082	0.4316326530612245	86	1.0
Q9HC35	76.87179408766566	0.2823649337410805	0.30479102956167176	0.6116207951070336	150	1.0
Q13608	69.29021428571428	0.1683673469387755	0.39081632653061227	0.013265306122448979	92	1.0
Q8WX94	82.26365306122447	0.05510204081632653	0.1704081632653061	0.4061224489795918	29	1.0
Q8WTW3	77.38504596527068	0.1675178753830439	0.2574055158324821	0.3953013278855976	67	1.0
Q9P0K7	72.64888775510204	0.21428571428571427	0.32551020408163267	0.24591836734693878	87	1.0
O95886	50.14459652706844	0.7303370786516854	0.8335035750766088	0.09805924412665985	115	1.0
Q6N043	55.10947906026558	0.5791624106230848	0.6741573033707865	0.10827374872318693	193	1.0
Q8TD19	73.96539877300614	0.24948875255623723	0.32515337423312884	0.43149284253578735	74	1.0
Q16849	66.33903703703703	0.3862433862433862	0.4677248677248677	0.28888888888888886	142	1.0
Q99650	73.97724789915966	0.21008403361344538	0.29411764705882354	0.3550420168067227	193	1.0
P22670	58.870122574055166	0.5444330949948928	0.5771195097037793	0.3452502553626149	389	1.0
Q86T82	62.79650663942799	0.45658835546475995	0.5209397344228804	0.2941777323799796	231	1.0
Q6UB35	89.04836325237594	0.06019007391763464	0.07391763463569166	0.7560718057022175	39	1.0
O75460	73.47505735140771	0.23044838373305526	0.3409801876955162	0.38477580813347234	67	1.0
Q96PE3	79.9307778915046	0.19037871033776868	0.22517911975435004	0.5772773797338793	66	1.0
Q96T37	58.56093142272261	0.5435005117707267	0.6253838280450358	0.19959058341862845	108	1.0
O95782	83.77592630501536	0.12487205731832139	0.14534288638689866	0.6509723643807575	114	1.0
Q9H987	52.43460593654043	0.6417604912998977	0.8249744114636642	0.11463664278403275	48	1.0
Q9UGR2	68.56899692937564	0.3142272262026612	0.3725690890481064	0.23439099283520984	202	1.0
O94933	63.891945320715045	0.42797055730809674	0.48264984227129337	0.23659305993690852	161	1.0
Q9Y2K5	48.597377049180324	0.7684426229508197	0.826844262295082	0.10553278688524591	105	1.0
Q15431	70.24123975409836	0.28790983606557374	0.3524590163934426	0.2848360655737705	166	1.0
P10721	79.27117770767613	0.1398527865404837	0.24500525762355416	0.5099894847528917	66	1.0
C9J069	52.68020491803279	0.6413934426229508	0.7346311475409836	0.13114754098360656	301	1.0
Q86W56	68.23870901639344	0.44774590163934425	0.4692622950819672	0.507172131147541	354	1.0
P21709	81.47047318611988	0.05993690851735016	0.19558359621451105	0.3785488958990536	17	1.0
Q86UT6	78.42496062992127	0.11136107986501688	0.24859392575928008	0.32733408323959506	27	1.0
Q96G01	71.34018461538462	0.3333333333333333	0.40205128205128204	0.4276923076923077	78	1.0
Q96PU5	68.42085215605749	0.3162217659137577	0.41478439425051333	0.28850102669404515	155	1.0
Q9UI26	93.41354871794871	0.005128205128205128	0.022564102564102566	0.884102564102564	4	1.0
Q5VTR2	75.36579487179486	0.1753846153846154	0.2676923076923077	0.23897435897435898	41	1.0
Q6ZMZ3	80.28493333333333	0.10666666666666667	0.18564102564102564	0.3384615384615385	50	1.0
Q6PJI9	72.12906570841888	0.27104722792607805	0.33880903490759756	0.35626283367556466	77	1.0
Q9BZ71	66.16433264887064	0.3757700205338809	0.4517453798767967	0.27720739219712526	72	1.0
Q96A65	78.76856115107914	0.13874614594039056	0.2641315519013361	0.4450154162384378	45	1.0
O43182	55.57941478439425	0.5985626283367557	0.6817248459958932	0.19609856262833675	143	1.0
P32418	75.94796375266525	0.17164179104477612	0.2697228144989339	0.36140724946695096	58	1.0
Q8IY85	53.333576567317564	0.46659815005138744	0.6598150051387461	0.0	171	1.0
Q9P253	78.81798353909466	0.04218106995884774	0.16666666666666666	0.1574074074074074	17	1.0
P19021	72.83340402969246	0.2948038176033934	0.34676564156945916	0.44538706256627786	137	1.0
Q15029	89.93319958847738	0.047325102880658436	0.06584362139917696	0.7592592592592593	37	1.0
Q14CX7	91.10401234567902	0.0257201646090535	0.04835390946502058	0.7808641975308642	15	1.0
P07333	78.57906610703044	0.1731374606505771	0.23504721930745015	0.48163693599160545	60	1.0
Q8N612	68.41363168724278	0.36728395061728397	0.411522633744856	0.40329218106995884	93	1.0
Q92622	63.29832304526749	0.4012345679012346	0.5524691358024691	0.2551440329218107	272	1.0
O95980	83.62157608695652	0.05	0.11956521739130435	0.3782608695652174	15	1.0
P55060	91.14563336766221	0.016477857878475798	0.029866117404737384	0.7363542739443872	16	1.0
Q96RN1	68.59124742268041	0.3288659793814433	0.4134020618556701	0.2958762886597938	171	1.0
O00444	65.61747422680412	0.4041237113402062	0.44123711340206184	0.3556701030927835	315	1.0
Q96H55	76.42260824742267	0.21443298969072164	0.2711340206185567	0.38969072164948454	85	1.0
Q96FC9	71.30040206185568	0.2793814432989691	0.3402061855670103	0.35670103092783506	148	1.0
Q9P107	68.60632989690721	0.4154639175257732	0.4690721649484536	0.45463917525773195	138	1.0
P29122	84.4975975609756	0.09268292682926829	0.14878048780487804	0.5487804878048781	54	1.0
O60716	65.05001033057852	0.4690082644628099	0.5041322314049587	0.40289256198347106	192	1.0
O94804	73.27	0.2675619834710744	0.30991735537190085	0.4834710743801653	201	1.0
P19838	73.17747933884297	0.27582644628099173	0.31921487603305787	0.44008264462809915	132	1.0
P49588	90.4169938016529	0.012396694214876033	0.04442148760330578	0.6880165289256198	10	1.0
Q13563	70.12488636363636	0.28512396694214875	0.41838842975206614	0.368801652892562	125	1.0
Q9HBX8	78.21099681866384	0.2046659597030753	0.24602332979851538	0.5376458112407211	124	1.0
Q9UHI8	87.30180419580421	0.015384615384615385	0.05874125874125874	0.509090909090909	8	1.0
P15144	93.12321946169772	0.026915113871635612	0.040372670807453416	0.84472049689441	23	1.0
Q2KHM9	58.57185108583247	0.4591520165460186	0.640124095139607	0.09307135470527404	123	1.0
Q63HK3	50.40879007238883	0.5884177869700103	0.7394002068252327	0.033092037228541885	119	1.0
O43283	57.15697722567288	0.562111801242236	0.6625258799171843	0.2432712215320911	194	1.0
Q14596	58.588871635610765	0.505175983436853	0.5890269151138716	0.29606625258799174	69	1.0
O75170	64.63949275362319	0.4658385093167702	0.5041407867494824	0.39751552795031053	327	1.0
P84550	54.06506735751296	0.644559585492228	0.7233160621761658	0.18341968911917098	137	1.0
Q96JG6	70.66139004149376	0.16597510373443983	0.3599585062240664	0.09336099585062241	45	1.0
O94972	63.679595435684654	0.4979253112033195	0.5321576763485477	0.3744813278008299	264	1.0
P51784	78.26045690550364	0.19418483904465214	0.23883696780893043	0.5347871235721703	73	1.0
P48200	86.74015576323987	0.07165109034267912	0.09968847352024922	0.6542056074766355	63	1.0
Q6DN90	62.4966251298027	0.5119418483904465	0.5669781931464174	0.3302180685358255	207	1.0
Q5U651	70.65879543094496	0.2824506749740395	0.38006230529595014	0.3811007268951194	143	1.0
Q9UPU7	70.38120456905504	0.26791277258566976	0.37487019730010385	0.3063343717549325	73	1.0
Q7Z3J2	84.78305295950155	0.11526479750778816	0.15784008307372793	0.6365524402907581	45	1.0
P33176	78.6299792099792	0.11330561330561331	0.19126819126819128	0.2993762993762994	42	1.0
Q96HW7	83.17017653167187	0.09345794392523364	0.1703011422637591	0.48598130841121495	22	1.0
O94829	90.4817445482866	0.037383177570093455	0.06438213914849429	0.794392523364486	17	1.0
Q6VY07	64.84520790020791	0.4313929313929314	0.5207900207900208	0.30457380457380456	138	1.0
Q14114	72.82330827067669	0.22986036519871106	0.3426423200859291	0.32545649838882923	107	1.0
Q13107	75.92266874350986	0.19314641744548286	0.27414330218068533	0.3509865005192108	68	1.0
Q9P0V3	69.61071651090342	0.28556593977154726	0.3561786085150571	0.28764278296988577	157	1.0
Q15020	77.5012577962578	0.24220374220374222	0.2920997920997921	0.5135135135135135	77	1.0
Q9Y5G9	76.1316057585825	0.23034330011074197	0.28017718715393136	0.47729789590254706	118	1.0
Q6NV74	49.67572765072765	0.6382536382536382	0.9345114345114345	0.01975051975051975	38	1.0
O60763	85.26390852390853	0.09043659043659044	0.15592515592515593	0.5769230769230769	26	1.0
O00192	64.85514553014553	0.46361746361746364	0.5166320166320166	0.40332640332640335	199	1.0
P98174	64.83402705515088	0.4266389177939646	0.49323621227887615	0.28407908428720086	146	1.0
P35443	85.77957219251336	0.06417112299465241	0.12620320855614972	0.5679144385026738	30	1.0
Q9Y5B0	63.666212278876166	0.46618106139438087	0.5338189386056191	0.3100936524453694	229	1.0
Q2M2I8	58.362018730489076	0.6097814776274714	0.644120707596254	0.3048907388137357	145	1.0
Q9UBS5	85.21937367303609	0.07643312101910828	0.1305732484076433	0.5605095541401274	29	1.0
O76039	53.12946875	0.6854166666666667	0.7125	0.225	643	1.0
Q02241	72.79454166666667	0.26666666666666666	0.3333333333333333	0.43333333333333335	156	1.0
Q9Y4C8	70.03002083333332	0.3	0.41041666666666665	0.31145833333333334	71	1.0
Q6P179	93.32756250000001	0.053125	0.06041666666666667	0.8989583333333333	51	1.0
O60313	78.01701030927836	0.13631156930126	0.20962199312714777	0.2520045819014891	84	1.0
P36776	80.12357623318385	0.10762331838565023	0.18385650224215247	0.34641255605381166	45	1.0
Q86Y38	81.37792492179352	0.23774765380604795	0.2638164754953076	0.6903023983315955	93	1.0
Q9UHL9	63.424640250260694	0.4619395203336809	0.4942648592283629	0.27528675703858185	128	1.0
Q9UL01	87.49867521367523	0.07585470085470085	0.16773504273504272	0.719017094017094	50	1.0
Q9Y2L1	85.92477035490604	0.03444676409185804	0.12526096033402923	0.5177453027139874	19	1.0
O94991	65.56899782135076	0.41830065359477125	0.4553376906318083	0.2908496732026144	144	1.0
Q9H252	68.82759916492692	0.3277661795407098	0.3883089770354906	0.31106471816283926	141	1.0
Q07075	93.51412748171367	0.05329153605015674	0.07105538140020899	0.8996865203761756	36	1.0
Q9HCI5	53.32368861024033	0.5851619644723093	0.6332288401253918	0.024033437826541274	487	1.0
O15083	73.61631138975966	0.2361546499477534	0.34691745036572624	0.40856844305120166	134	1.0
O60282	78.25129571577848	0.1180773249738767	0.1922675026123302	0.25182863113897597	44	1.0
O75400	66.47807732497388	0.4158829676071055	0.48484848484848486	0.33646812957157785	145	1.0
P49746	86.77215203426124	0.03640256959314775	0.1006423982869379	0.5513918629550322	19	1.0
Q16099	79.1955235042735	0.11965811965811966	0.2232905982905983	0.3643162393162393	50	1.0
Q9UK96	75.80963389121338	0.23640167364016737	0.32426778242677823	0.5407949790794979	108	1.0
O00339	76.81099678456592	0.10182207931404073	0.2357984994640943	0.2379421221864952	39	1.0
Q8IY63	59.92138075313808	0.5596234309623431	0.6338912133891214	0.2615062761506276	108	1.0
Q9NQC7	74.42797071129706	0.2384937238493724	0.29602510460251047	0.4131799163179916	161	1.0
Q7Z553	87.03056291390729	0.03200883002207505	0.08498896247240618	0.58719646799117	10	1.0
Q13111	57.74832635983263	0.4916317991631799	0.6558577405857741	0.056485355648535567	119	1.0
Q8IYE0	78.58082722513089	0.0712041884816754	0.2293193717277487	0.22198952879581152	33	1.0
Q9H4D0	79.94088770053477	0.16149732620320856	0.21176470588235294	0.5048128342245989	87	1.0
Q8NFP4	86.72213347921225	0.0437636761487965	0.10722100656455143	0.6159737417943107	14	1.0
Q96AX9	85.22068062827225	0.07225130890052356	0.1099476439790576	0.5633507853403141	28	1.0
Q32M45	78.88856544502616	0.1256544502617801	0.2031413612565445	0.34659685863874345	45	1.0
Q7Z4H7	55.89048167539267	0.48795811518324606	0.6450261780104712	0.09214659685863874	224	1.0
Q9Y2W1	45.9295073375262	0.7809224318658281	0.9329140461215933	0.015723270440251572	140	1.0
Q96DN2	63.25197002141328	0.39400428265524623	0.5	0.08565310492505353	199	1.0
Q9H2X0	74.43758880516684	0.19483315392895587	0.2874058127018299	0.25618945102260493	40	1.0
Q3KNS1	81.54577568134174	0.12368972746331237	0.1719077568134172	0.48218029350104824	114	1.0
Q02779	60.27582809224319	0.5052410901467506	0.5880503144654088	0.25157232704402516	159	1.0
Q9NZC9	69.81357817418677	0.31899265477439664	0.3756558237145855	0.3273871983210913	110	1.0
Q5T7W0	64.34324947589099	0.3920335429769392	0.4612159329140461	0.19077568134171907	138	1.0
Q8TCN5	50.988824763903466	0.6002098635886673	0.7240293809024134	0.0	210	1.0
Q86VM9	51.78403987408184	0.6358866736621196	0.8394543546694648	0.048268625393494226	79	1.0
Q9UPV9	58.106526757607554	0.5173137460650578	0.6862539349422875	0.2025183630640084	104	1.0
Q14151	54.21011554621849	0.6691176470588235	0.7489495798319328	0.17331932773109243	145	1.0
P53618	82.34601890756304	0.07668067226890757	0.15021008403361344	0.38130252100840334	16	1.0
P26232	80.50970619097586	0.14795383001049317	0.2098635886673662	0.5152151101783841	60	1.0
Q49A88	56.80314795383001	0.5739769150052466	0.6810073452256034	0.17628541448058763	116	1.0
Q99460	79.23208814270723	0.08289611752360965	0.15110178384050368	0.18048268625393493	44	1.0
Q60I27	80.29284365162643	0.07030430220356768	0.1458551941238195	0.20041972717733472	24	1.0
Q6UXZ4	76.0385342019544	0.21932681867535286	0.2703583061889251	0.4560260586319218	131	1.0
A2RUB1	46.46705882352941	0.8014705882352942	0.8382352941176471	0.12605042016806722	189	1.0
P10253	96.32964892412232	0.015855039637599093	0.031710079275198186	0.9467723669309174	6	1.0
Q9NRU3	66.10745531019978	0.3333333333333333	0.45636172450052576	0.22923238696109358	154	1.0
Q9BXB1	79.87673139158575	0.18770226537216828	0.23300970873786409	0.5954692556634305	130	1.0
Q86TH1	67.27048439181915	0.2755651237890204	0.35522066738428415	0.1216361679224973	224	1.0
Q6P1N0	73.32733964248159	0.27129337539432175	0.36067297581493163	0.38801261829652994	56	1.0
Q0P6D6	49.56589905362776	0.6719242902208202	0.7402733964248159	0.08096740273396424	567	1.0
Q12872	60.72200841219769	0.4668769716088328	0.6309148264984227	0.138801261829653	54	1.0
Q8TF05	73.00051578947368	0.3105263157894737	0.3336842105263158	0.5463157894736842	174	1.0
Q9UN73	74.67371335504885	0.2692725298588491	0.30618892508143325	0.46254071661237783	222	1.0
Q9Y5I3	74.59372421281216	0.2681867535287731	0.30401737242128124	0.4560260586319218	222	1.0
Q76M96	62.678579117330464	0.503767491926803	0.527448869752422	0.26695371367061355	226	1.0
Q9Y5H6	74.318447339848	0.2725298588490771	0.30727470141150925	0.4538545059717698	226	1.0
Q8TE58	83.2290243902439	0.04878048780487805	0.11924119241192412	0.37533875338753386	34	1.0
Q9BXW6	80.57188421052632	0.11578947368421053	0.22842105263157894	0.48105263157894734	67	1.0
Q9H0D6	77.59091578947368	0.20526315789473684	0.28421052631578947	0.5273684210526316	129	1.0
Q6VAB6	60.85082105263158	0.4884210526315789	0.5368421052631579	0.20210526315789473	118	1.0
Q10567	81.26446786090621	0.12961011591148577	0.16859852476290832	0.5553213909378293	117	1.0
Q8IXZ2	51.676867088607594	0.7194092827004219	0.7869198312236287	0.10759493670886076	302	1.0
O94880	62.664630801687764	0.4166666666666667	0.5611814345991561	0.0938818565400844	53	1.0
Q9Y5H9	74.17691144708424	0.27213822894168466	0.3099352051835853	0.45680345572354214	220	1.0
A2RUB6	56.810833333333335	0.570675105485232	0.6761603375527426	0.11919831223628692	79	1.0
Q58F21	62.423822597676875	0.4857444561774023	0.5765575501583949	0.25976768743400214	82	1.0
Q96QE4	52.94498913043479	0.5869565217391305	0.7043478260869566	0.1793478260869565	345	1.0
Q99558	60.76164730728617	0.5058078141499472	0.5702217529039071	0.30306230200633577	166	1.0
Q14587	68.60637803590285	0.22914466737064415	0.30623020063357975	0.006335797254487857	136	1.0
Q9UN74	74.49497821350762	0.27124183006535946	0.30718954248366015	0.4433551198257081	221	1.0
P98171	75.36557082452431	0.23784355179704017	0.3097251585623679	0.48731501057082455	63	1.0
P19823	84.09938271604938	0.11728395061728394	0.14351851851851852	0.5787037037037037	56	1.0
Q96MK2	68.71458773784356	0.3012684989429176	0.40063424947145876	0.22938689217758984	98	1.0
Q9Y5W7	73.09163847780127	0.19556025369978858	0.3202959830866808	0.21035940803382663	86	1.0
O75185	81.23107822410148	0.06976744186046512	0.1416490486257928	0.27061310782241016	24	1.0
P27987	55.259915433403805	0.642706131078224	0.6818181818181818	0.23044397463002114	437	1.0
Q8IZJ1	77.71227421109903	0.20021762785636563	0.2546245919477693	0.5081610446137106	135	1.0
Q14697	94.29705240174673	0.04148471615720524	0.06331877729257641	0.9213973799126638	32	1.0
Q86XN7	44.48105932203389	0.8114406779661016	0.8591101694915254	0.07203389830508475	558	1.0
Q9H3U1	86.10856991525422	0.038135593220338986	0.09110169491525423	0.4788135593220339	17	1.0
Q9Y5F6	75.59677595628416	0.26666666666666666	0.2896174863387978	0.5016393442622951	226	1.0
Q9UQC9	88.29763157894737	0.039473684210526314	0.10197368421052631	0.6567982456140351	13	1.0
O95644	56.78980911983033	0.6150583244962884	0.6882290562036055	0.22905620360551432	102	1.0
P52824	81.20264331210193	0.1475583864118896	0.18789808917197454	0.5806794055201698	56	1.0
Q9ULD6	66.92529723991507	0.3227176220806794	0.445859872611465	0.1942675159235669	106	1.0
Q16512	72.06472901168969	0.21253985122210414	0.3336875664187035	0.2667375132837407	85	1.0
Q8TEY7	70.04477707006369	0.3078556263269639	0.3662420382165605	0.42462845010615713	172	1.0
Q8NI08	55.62548832271762	0.5743099787685775	0.6507430997876857	0.17940552016985137	228	1.0
Q86UX2	79.07056155507559	0.1630669546436285	0.21274298056155508	0.4740820734341253	44	1.0
Q96JK2	60.1121549893843	0.4968152866242038	0.5934182590233545	0.29830148619957536	266	1.0
Q3BBV2	46.91952229299363	0.697452229299363	0.79723991507431	0.11146496815286625	504	1.0
O75899	79.2634888888889	0.17555555555555555	0.2222222222222222	0.48	123	1.0
Q9UFE4	78.67765143464399	0.10520722635494155	0.18384697130712008	0.255047821466525	71	1.0
O94906	79.53737513283741	0.12114771519659936	0.1944739638682253	0.24229543039319873	33	1.0
Q9NZ08	92.4054941551541	0.07226354941551541	0.08926673751328375	0.8905419766206164	35	1.0
A5D8W1	85.06180658873538	0.09670563230605739	0.14771519659936239	0.6174282678002125	41	1.0
Q9H270	78.60665957446808	0.07765957446808511	0.16170212765957448	0.20212765957446807	28	1.0
Q8WY36	50.54170031880978	0.6684378320935175	0.8490967056323061	0.07120085015940489	109	1.0
O00408	83.72527659574467	0.09574468085106383	0.13936170212765958	0.5148936170212766	42	1.0
Q9P2S6	77.72364505844845	0.16153028692879914	0.25717321997874604	0.45483528161530284	114	1.0
Q9UN75	75.1005043859649	0.26206140350877194	0.29714912280701755	0.4517543859649123	215	1.0
Q6ZMT4	66.13586609989373	0.47502656748140276	0.5090329436769394	0.4537725823591923	188	1.0
Q7Z7M9	67.78856382978724	0.3882978723404255	0.4276595744680851	0.451063829787234	359	1.0
Q01831	66.61863684771033	0.41533546325878595	0.45580404685835996	0.3919062832800852	198	1.0
Q96QC0	56.90279787234043	0.5776595744680851	0.7265957446808511	0.15106382978723404	65	1.0
Q8IYF3	86.01257446808509	0.036170212765957444	0.10851063829787234	0.5595744680851064	18	1.0
O94973	84.41692225772097	0.08839190628328009	0.11182108626198083	0.5654952076677316	76	1.0
Q9UPR6	63.68574014909478	0.4653887113951012	0.5218317358892439	0.3045793397231097	214	1.0
Q14149	71.19453674121405	0.27689030883919064	0.3769968051118211	0.34611288604898827	141	1.0
Q05586	83.41804347826087	0.09021739130434783	0.1532608695652174	0.5532608695652174	71	1.0
Q8IZQ8	54.916481876332625	0.6332622601279317	0.7110874200426439	0.18017057569296374	98	1.0
Q9Y5F7	75.63368536853686	0.26182618261826185	0.28602860286028603	0.5082508250825083	221	1.0
Q86XP3	66.10503198294244	0.4211087420042644	0.4968017057569296	0.3230277185501066	144	1.0
Q86XL3	64.10642857142858	0.4157782515991471	0.502132196162047	0.2345415778251599	79	1.0
Q8TE76	67.77910352187833	0.35859124866595515	0.4226254002134472	0.3383137673425827	273	1.0
P63010	82.61149572649573	0.12179487179487179	0.15384615384615385	0.6068376068376068	109	1.0
Q8TEV9	62.16907150480256	0.43543223052294555	0.5165421558164355	0.23159018143009605	176	1.0
Q9Y5H7	75.15907488986784	0.2588105726872247	0.2973568281938326	0.4526431718061674	211	1.0
Q9Y5H3	75.72521017699114	0.24004424778761063	0.2842920353982301	0.4524336283185841	207	1.0
Q8NCU4	70.91229700854701	0.30235042735042733	0.38675213675213677	0.37606837606837606	105	1.0
Q6ULP2	46.27222222222222	0.7083333333333334	0.8910256410256411	0.003205128205128205	441	1.0
Q9ULT6	50.963938706015895	0.6855845629965948	0.7241770715096482	0.11010215664018161	529	1.0
Q9Y5H2	76.12115894039735	0.23509933774834438	0.2858719646799117	0.46467991169977924	122	1.0
P11586	94.56879144385026	0.0	0.009625668449197862	0.895187165775401	0	1.0
Q96C12	80.75718716577539	0.16363636363636364	0.2267379679144385	0.5807486631016042	50	1.0
P13671	80.39085432639651	0.02628696604600219	0.14129244249726178	0.13472070098576122	12	1.0
Q9BZF3	70.29367631296891	0.33011789924973206	0.4030010718113612	0.3912111468381565	89	1.0
P43246	85.3491854233655	0.04394426580921758	0.11146838156484459	0.4587352625937835	15	1.0
Q9HCH5	57.723501070663815	0.588865096359743	0.6274089935760171	0.21841541755888652	357	1.0
Q9UN70	75.92236987818383	0.2502768549280177	0.28792912513842744	0.4629014396456257	191	1.0
P06401	56.154083601286175	0.6312968917470525	0.6580921757770632	0.2808145766345123	139	1.0
P07202	83.94132240437158	0.0907103825136612	0.18469945355191256	0.5551912568306011	57	1.0
Q6IWH7	77.69357984994639	0.15755627009646303	0.2090032154340836	0.3579849946409432	106	1.0
O14939	88.94732047159701	0.0632368703108253	0.10718113612004287	0.7309753483386924	27	1.0
Q8IXF0	55.241768488745976	0.6205787781350482	0.677384780278671	0.26259378349410506	321	1.0
Q9HCR9	78.1702679528403	0.2015005359056806	0.24008574490889603	0.4555198285101822	79	1.0
Q9Y5H0	75.82407530454041	0.2425249169435216	0.2901439645625692	0.46068660022148394	207	1.0
Q9Y5G7	75.33140642303434	0.24141749723145073	0.28460686600221485	0.43853820598006643	207	1.0
Q9BZQ6	79.906734006734	0.16947250280583614	0.2222222222222222	0.5555555555555556	112	1.0
Q9NR82	56.39949570815451	0.5633047210300429	0.6201716738197425	0.19527896995708155	300	1.0
Q9Y5G4	76.09842920353982	0.2411504424778761	0.27986725663716816	0.48008849557522126	208	1.0
Q9Y5G6	75.31008849557522	0.24336283185840707	0.2853982300884956	0.47345132743362833	127	1.0
Q9Y5G5	74.65362126245847	0.24916943521594684	0.2912513842746401	0.4529346622369878	208	1.0
Q9Y5H1	75.55569690265487	0.24004424778761063	0.29314159292035397	0.4579646017699115	207	1.0
O60330	75.58808416389813	0.23920265780730898	0.27906976744186046	0.4640088593576966	206	1.0
Q9NTZ6	64.09252145922747	0.4366952789699571	0.5214592274678111	0.23390557939914164	103	1.0
O95427	88.18354457572502	0.022556390977443608	0.08700322234156821	0.6154672395273899	8	1.0
Q8TCY9	76.42960257787324	0.19548872180451127	0.26745435016111707	0.3802363050483351	49	1.0
Q9Y5G2	77.02387347391787	0.244173140954495	0.2630410654827969	0.5360710321864595	213	1.0
Q969V6	55.027153598281416	0.6186895810955961	0.7422126745435016	0.16541353383458646	90	1.0
O60462	79.43708013172338	0.16794731064763996	0.2535675082327113	0.5126234906695939	55	1.0
Q9Y210	76.6986895810956	0.17722878625134264	0.24597207303974222	0.33619763694951665	85	1.0
Q9BRR8	59.041451612903224	0.35913978494623655	0.7043010752688172	0.011827956989247311	76	1.0
Q9Y5H4	75.7036323366556	0.23920265780730898	0.29346622369878184	0.46511627906976744	206	1.0
Q9Y5G8	76.1370066518847	0.23835920177383593	0.27605321507760533	0.4745011086474501	206	1.0
Q9UNA0	87.12209267563527	0.028400597907324365	0.061285500747384154	0.5695067264573991	19	1.0
Q14624	85.75981042654028	0.08372827804107424	0.13270142180094788	0.684044233807267	50	1.0
P98175	59.96335483870968	0.4817204301075269	0.5806451612903226	0.10752688172043011	122	1.0
Q9Y5F9	76.33703333333332	0.24444444444444444	0.2688888888888889	0.4955555555555556	131	1.0
Q8N3V7	50.14294940796555	0.6501614639397201	0.891280947255113	0.031216361679224973	65	1.0
Q6XUX3	80.19223896663078	0.10333692142088267	0.19806243272335844	0.4025834230355221	30	1.0
Q9Y5G1	76.67882091212458	0.23692992213570635	0.26362625139043383	0.5216907675194661	123	1.0
Q6P3W7	70.75500538213132	0.29709364908503766	0.3379978471474704	0.38428417653390745	115	1.0
Q9Y5F8	76.32917686318132	0.23915461624026696	0.2725250278086763	0.4838709677419355	123	1.0
Q9BZQ8	68.58247033441208	0.389428263214671	0.41423948220064727	0.47249190938511326	281	1.0
Q13574	77.37136853448277	0.1853448275862069	0.27801724137931033	0.4396551724137931	47	1.0
Q9BYX2	74.7637823275862	0.19504310344827586	0.30280172413793105	0.36530172413793105	77	1.0
P06400	76.10912621359223	0.21467098166127294	0.35706580366774543	0.5037756202804746	43	1.0
Q8HWS3	57.90094827586207	0.5366379310344828	0.5915948275862069	0.2510775862068966	274	1.0
F8W0I5	44.08335129310345	0.759698275862069	0.9137931034482759	0.0	165	1.0
Q68D51	61.335226293103446	0.47413793103448276	0.5420258620689655	0.2834051724137931	371	1.0
Q9H6U6	64.5928448275862	0.4040948275862069	0.5280172413793104	0.30280172413793105	105	1.0
Q9HCG7	89.21869471413162	0.09816612729234088	0.1111111111111111	0.8263214670981661	63	1.0
Q9Y5G3	76.11510567296996	0.23915461624026696	0.2725250278086763	0.4972191323692992	125	1.0
Q9H0K1	57.795561555075594	0.5691144708423326	0.6306695464362851	0.2796976241900648	216	1.0
Q76MJ5	71.79118834080717	0.22869955156950672	0.3531390134529148	0.32847533632286996	60	1.0
Q9UDR5	92.04591768631813	0.012235817575083427	0.03225806451612903	0.7830923248053393	6	1.0
Q17RG1	65.65744060475161	0.3596112311015119	0.4427645788336933	0.2980561555075594	128	1.0
Q9NY74	49.278617710583156	0.6987041036717062	0.8596112311015118	0.042116630669546434	173	1.0
Q9P2F5	49.83828293736501	0.7397408207343412	0.8401727861771058	0.0755939524838013	118	1.0
Q07617	73.66669546436285	0.2634989200863931	0.31101511879049676	0.38120950323974084	111	1.0
